bill_id,bill_date,customer_id,customer_name,whatsapp_number,product_barcode,product_name,category,sub_category,quantity,unit_price,subtotal
790,2026-04-04 01:40:29,78,Aditya Gangan,9802909046,8906000000422,Amul Paneer Original 200g,Dairy & Bakery,Paneer,2,29.4,58.8
791,2026-05-10 03:29:29,129,Siddhi Joshi,9561372308,8906000000138,Surf Excel Detergent Regular 2kg,Laundry & Cleaning,Detergent,2,535.5,1071.0
791,2026-05-10 03:29:29,129,Siddhi Joshi,9561372308,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,1,245.1,245.1
791,2026-05-10 03:29:29,129,Siddhi Joshi,9561372308,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,2,137.2,274.4
791,2026-05-10 03:29:29,129,Siddhi Joshi,9561372308,8906000000055,Amul Butter Lite 100g,Dairy & Bakery,Butter,1,291.0,291.0
791,2026-05-10 03:29:29,129,Siddhi Joshi,9561372308,8906000000069,Duracell Batteries Original 4pc,Checkout Essentials,Batteries,3,35.0,105.0
791,2026-05-10 03:29:29,129,Siddhi Joshi,9561372308,8906000000380,Saffola Honey Classic 500g,Tea Coffee Breakfast,Honey,1,90.0,90.0
791,2026-05-10 03:29:29,129,Siddhi Joshi,9561372308,8906000000206,Del Monte Pasta Lite 500g,Instant Foods,Pasta,1,155.0,155.0
792,2026-02-21 05:35:29,26,Rahul Jain,9258562614,8906000000383,Gowardhan Butter Lite 100g,Dairy & Bakery,Butter,1,108.78,108.78
792,2026-02-21 05:35:29,26,Rahul Jain,9258562614,8906000000147,Vaseline Moisturizer Family Pack 100ml,Skin & Body Care,Moisturizer,1,255.2,255.2
792,2026-02-21 05:35:29,26,Rahul Jain,9258562614,8906000000422,Amul Paneer Original 200g,Dairy & Bakery,Paneer,2,29.4,58.8
792,2026-02-21 05:35:29,26,Rahul Jain,9258562614,8906000000024,Spring Onion 1 bunch,Fruits & Vegetables,Leafy Vegetables,3,27.0,81.0
793,2026-01-19 01:00:29,98,Yash Joshi,9337970581,8906000000091,Amul Butter Family Pack 100g,Dairy & Bakery,Butter,2,80.08,160.16
793,2026-01-19 01:00:29,98,Yash Joshi,9337970581,8906000000254,MTR Instant Mix Jumbo 500g,Cooking Essentials,Instant Mix,1,75.0,75.0
793,2026-01-19 01:00:29,98,Yash Joshi,9337970581,8906000000218,Yippee Noodles Regular 70g,Instant Foods,Noodles,4,24.5,98.0
793,2026-01-19 01:00:29,98,Yash Joshi,9337970581,8906000000105,Soulfull Cereal Fresh 500g,Tea Coffee Breakfast,Cereal,1,82.45,82.45
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,2,32.55,65.1
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000079,Britannia Butter Fresh 100g,Dairy & Bakery,Butter,1,150.35,150.35
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000212,Mapro Jam Jumbo 500g,Tea Coffee Breakfast,Jam,3,242.5,727.5
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000117,Dinshaw's Milk Original 1L,Dairy & Bakery,Milk,1,38.72,38.72
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000058,Eveready Batteries Premium 4pc,Checkout Essentials,Batteries,1,270.75,270.75
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,1,101.92,101.92
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000204,Bajaj Almond Drops Hair Oil Mini 500ml,Hair Care,Hair Oil,1,176.7,176.7
794,2026-01-26 07:00:29,107,Arjun Patil,9823155516,8906000000273,Clinic Plus Shampoo Family Pack 340ml,Hair Care,Shampoo,1,579.6,579.6
795,2026-06-02 05:38:29,100,Arjun Gangan,9073305597,8906000000314,Red Label Tea Premium 250g,Tea Coffee Breakfast,Tea,1,323.0,323.0
795,2026-06-02 05:38:29,100,Arjun Gangan,9073305597,8906000000346,Madhur Sugar Classic 5kg,Staples,Sugar,1,154.0,154.0
795,2026-06-02 05:38:29,100,Arjun Gangan,9073305597,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,2,22.8,45.6
795,2026-06-02 05:38:29,100,Arjun Gangan,9073305597,8906000000015,Sofy Sanitary Care Premium 30pc,Baby & Household,Sanitary Care,3,95.0,285.0
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,3,101.92,305.76
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000018,Sensodyne Toothbrush Lite 2pc,Oral Care,Toothbrush,1,117.0,117.0
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000196,Closeup Mouthwash Regular 250ml,Oral Care,Mouthwash,1,22.0,22.0
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000059,Farm Fresh Eggs Fresh 12pc,Dairy & Bakery,Eggs,1,48.4,48.4
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000339,Saffola Honey Value Pack 250g,Tea Coffee Breakfast,Honey,1,220.0,220.0
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000330,Dove Conditioner Mini 175ml,Hair Care,Conditioner,1,260.4,260.4
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000086,Tropicana Juices Regular 1L,Frozen & Beverages,Juices,1,49.5,49.5
796,2026-03-01 08:34:29,103,Rohan Patil,9572768297,8906000000248,Watermelon 1kg,Fruits & Vegetables,Fresh Fruits,3,169.26,507.78
797,2026-01-25 22:15:29,149,Isha Maheshwari,9169061812,8906000000171,Knorr Noodles Regular 70g,Instant Foods,Noodles,1,63.05,63.05
797,2026-01-25 22:15:29,149,Isha Maheshwari,9169061812,8906000000064,Kissan Sauces Mini 200g,Cooking Essentials,Sauces,1,106.82,106.82
797,2026-01-25 22:15:29,149,Isha Maheshwari,9169061812,8906000000431,Knorr Soup Regular 45g,Instant Foods,Soup,1,240.1,240.1
797,2026-01-25 22:15:29,149,Isha Maheshwari,9169061812,8906000000266,Society Tea Family Pack 1kg,Tea Coffee Breakfast,Tea,2,455.9,911.8
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000461,Fortune Atta Regular 1kg,Staples,Atta,1,101.2,101.2
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000445,Patanjali Ghee Fresh 1L,Cooking Essentials,Ghee,3,596.0,1788.0
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000257,Nilon's Pickles Regular 200g,Cooking Essentials,Pickles,1,34.3,34.3
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000315,Apis Honey Classic 250g,Tea Coffee Breakfast,Honey,1,200.88,200.88
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000230,Navratna Talcum Powder Regular 300g,Skin & Body Care,Talcum Powder,1,90.25,90.25
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000320,Gowardhan Butter Mini 100g,Dairy & Bakery,Butter,1,242.0,242.0
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,1,101.92,101.92
798,2026-05-04 02:24:29,14,Krish Maheshwari,9374189721,8906000000030,Nescafe Coffee Value Pack 50g,Tea Coffee Breakfast,Coffee,1,138.7,138.7
799,2026-05-14 07:47:29,92,Saanvi Patil,9067245307,8906000000395,Amul Milk Lite 500ml,Dairy & Bakery,Milk,2,61.75,123.5
799,2026-05-14 07:47:29,92,Saanvi Patil,9067245307,8906000000133,Britannia Bread Regular 400g,Dairy & Bakery,Bread,3,64.02,192.06
799,2026-05-14 07:47:29,92,Saanvi Patil,9067245307,8906000000047,Farm Fresh Eggs Lite 6pc,Dairy & Bakery,Eggs,3,47.5,142.5
799,2026-05-14 07:47:29,92,Saanvi Patil,9067245307,8906000000040,Methi 1 bunch,Fruits & Vegetables,Leafy Vegetables,1,14.4,14.4
799,2026-05-14 07:47:29,92,Saanvi Patil,9067245307,8906000000253,Act II Popcorn Jumbo 30g,Biscuits & Snacks,Popcorn,3,186.0,558.0
799,2026-05-14 07:47:29,92,Saanvi Patil,9067245307,8906000000109,Sanifresh Toilet Cleaner Regular 500ml,Laundry & Cleaning,Toilet Cleaner,1,221.0,221.0
799,2026-05-14 07:47:29,92,Saanvi Patil,9067245307,8906000000324,Kinley Water Regular 500ml,Frozen & Beverages,Water,1,29.1,29.1
800,2026-06-03 04:04:29,44,Saanvi Rathi,9050791815,8906000000419,Nescafe Coffee Mini 50g,Tea Coffee Breakfast,Coffee,2,261.9,523.8
800,2026-06-03 04:04:29,44,Saanvi Rathi,9050791815,8906000000092,Real Juices Value Pack 200ml,Frozen & Beverages,Juices,1,106.02,106.02
800,2026-06-03 04:04:29,44,Saanvi Rathi,9050791815,8906000000382,Ponds Face Wash Fresh 150g,Skin & Body Care,Face Wash,1,180.5,180.5
800,2026-06-03 04:04:29,44,Saanvi Rathi,9050791815,8906000000444,Chitale Namkeen Mini 1kg,Biscuits & Snacks,Namkeen,2,140.0,280.0
801,2026-05-25 04:45:29,125,Rahul Gangan,9754278656,8906000000150,Kohinoor Rice Classic 10kg,Staples,Rice,2,149.6,299.2
801,2026-05-25 04:45:29,125,Rahul Gangan,9754278656,8906000000333,Tata Sampann Dal Jumbo 2kg,Staples,Dal,2,191.1,382.2
801,2026-05-25 04:45:29,125,Rahul Gangan,9754278656,8906000000193,Catch Masala Original 200g,Cooking Essentials,Masala,1,93.1,93.1
801,2026-05-25 04:45:29,125,Rahul Gangan,9754278656,8906000000059,Farm Fresh Eggs Fresh 12pc,Dairy & Bakery,Eggs,1,48.4,48.4
802,2026-02-19 09:24:29,90,Neha Rathi,9775677722,8906000000200,Domex Toilet Cleaner Mini 500ml,Laundry & Cleaning,Toilet Cleaner,1,212.97,212.97
803,2026-04-18 22:32:29,50,Saanvi Joshi,9900631403,8906000000241,Del Monte Pasta Premium 500g,Instant Foods,Pasta,2,79.98,159.96
804,2026-03-11 05:43:29,85,Aarohi Agrawal,9428931132,8906000000159,Catch Masala Fresh 100g,Cooking Essentials,Masala,2,29.76,59.52
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000385,Dove Shampoo Lite 650ml,Hair Care,Shampoo,4,254.7,1018.8
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000347,Dove Conditioner Value Pack 175ml,Hair Care,Conditioner,3,328.5,985.5
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000268,Bajaj Almond Drops Hair Oil Fresh 500ml,Hair Care,Hair Oil,2,285.51,571.02
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000116,Navratna Hair Oil Mini 100ml,Hair Care,Hair Oil,3,315.25,945.75
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000175,ITC Master Chef Frozen Snacks Premium 1kg,Frozen & Beverages,Frozen Snacks,1,72.54,72.54
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000356,Local Farm Eggs Lite 12pc,Dairy & Bakery,Eggs,2,76.5,153.0
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000216,Clinic Plus Shampoo Jumbo 340ml,Hair Care,Shampoo,1,574.75,574.75
805,2026-05-03 06:51:29,63,Om Gangan,9324264250,8906000000463,Tata Sampann Dal Family Pack 1kg,Staples,Dal,3,186.2,558.6
806,2026-06-05 06:50:29,56,Aarohi Patil,9136957279,8906000000236,Colgate Toothpaste Value Pack 80g,Oral Care,Toothpaste,2,137.2,274.4
806,2026-06-05 06:50:29,56,Aarohi Patil,9136957279,8906000000017,Pepsodent Toothbrush Family Pack 4pc,Oral Care,Toothbrush,1,67.5,67.5
806,2026-06-05 06:50:29,56,Aarohi Patil,9136957279,8906000000404,Closeup Mouthwash Lite 250ml,Oral Care,Mouthwash,1,242.5,242.5
806,2026-06-05 06:50:29,56,Aarohi Patil,9136957279,8906000000036,Amul Cheese Family Pack 400g,Dairy & Bakery,Cheese,3,161.5,484.5
806,2026-06-05 06:50:29,56,Aarohi Patil,9136957279,8906000000427,Parle-G Glucose Biscuits Value Pack 150g,Biscuits & Snacks,Glucose Biscuits,2,14.55,29.1
806,2026-06-05 06:50:29,56,Aarohi Patil,9136957279,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,2,101.92,203.84
807,2026-04-18 23:38:29,127,Aarohi Joshi,9236161880,8906000000362,Local Farm Eggs Value Pack 12pc,Dairy & Bakery,Eggs,1,88.35,88.35
807,2026-04-18 23:38:29,127,Aarohi Joshi,9236161880,8906000000097,Top Ramen Noodles Original 140g,Instant Foods,Noodles,1,34.3,34.3
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000236,Colgate Toothpaste Value Pack 80g,Oral Care,Toothpaste,1,137.2,137.2
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000017,Pepsodent Toothbrush Family Pack 4pc,Oral Care,Toothbrush,2,67.5,135.0
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000231,Colgate Mouthwash Classic 250ml,Oral Care,Mouthwash,2,27.9,55.8
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000129,Godrej Yummiez Frozen Snacks Value Pack 1kg,Frozen & Beverages,Frozen Snacks,1,38.0,38.0
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000163,Patanjali Ghee Regular 500ml,Cooking Essentials,Ghee,2,534.47,1068.94
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000120,Ponds Moisturizer Value Pack 200ml,Skin & Body Care,Moisturizer,1,88.35,88.35
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000049,Sofy Sanitary Care Jumbo 30pc,Baby & Household,Sanitary Care,1,45.0,45.0
808,2026-04-13 00:17:29,139,Rahul Sharma,9423597371,8906000000161,Organic Tattva Poha Family Pack 500g,Staples,Poha,2,143.44,286.88
809,2026-06-17 06:08:29,12,Rahul Deshmukh,9669335134,8906000000186,Mother Dairy Ghee Value Pack 500ml,Cooking Essentials,Ghee,1,512.54,512.54
809,2026-06-17 06:08:29,12,Rahul Deshmukh,9669335134,8906000000452,Mother Dairy Paneer Fresh 500g,Dairy & Bakery,Paneer,1,112.7,112.7
809,2026-06-17 06:08:29,12,Rahul Deshmukh,9669335134,8906000000404,Closeup Mouthwash Lite 250ml,Oral Care,Mouthwash,2,242.5,485.0
810,2026-05-25 08:20:29,9,Sneha Deshmukh,9521293289,8906000000168,Yippee Noodles Mini 140g,Instant Foods,Noodles,3,61.75,185.25
810,2026-05-25 08:20:29,9,Sneha Deshmukh,9521293289,8906000000064,Kissan Sauces Mini 200g,Cooking Essentials,Sauces,3,106.82,320.46
810,2026-05-25 08:20:29,9,Sneha Deshmukh,9521293289,8906000000431,Knorr Soup Regular 45g,Instant Foods,Soup,1,240.1,240.1
810,2026-05-25 08:20:29,9,Sneha Deshmukh,9521293289,8906000000169,Whisper Sanitary Care Lite 7pc,Baby & Household,Sanitary Care,1,151.9,151.9
810,2026-05-25 08:20:29,9,Sneha Deshmukh,9521293289,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,1,137.2,137.2
811,2026-06-10 03:53:29,56,Aarohi Patil,9136957279,8906000000015,Sofy Sanitary Care Premium 30pc,Baby & Household,Sanitary Care,1,95.0,95.0
811,2026-06-10 03:53:29,56,Aarohi Patil,9136957279,8906000000245,Gowardhan Paneer Original 500g,Dairy & Bakery,Paneer,2,162.75,325.5
811,2026-06-10 03:53:29,56,Aarohi Patil,9136957279,8906000000355,Treat Cream Biscuits Jumbo 100g,Biscuits & Snacks,Cream Biscuits,2,73.5,147.0
811,2026-06-10 03:53:29,56,Aarohi Patil,9136957279,8906000000070,Amul Butter Jumbo 500g,Dairy & Bakery,Butter,4,155.2,620.8
812,2026-03-20 23:22:29,47,Isha Kale,9080314998,8906000000303,Knorr Noodles Regular 140g,Instant Foods,Noodles,1,55.0,55.0
812,2026-03-20 23:22:29,47,Isha Kale,9080314998,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,2,176.7,353.4
812,2026-03-20 23:22:29,47,Isha Kale,9080314998,8906000000474,Knorr Soup Lite 100g,Instant Foods,Soup,1,210.49,210.49
812,2026-03-20 23:22:29,47,Isha Kale,9080314998,8906000000416,Amul Cheese Premium 200g,Dairy & Bakery,Cheese,2,176.4,352.8
812,2026-03-20 23:22:29,47,Isha Kale,9080314998,8906000000415,Parle Small Snacks Original 50g,Checkout Essentials,Small Snacks,1,60.0,60.0
813,2026-01-26 04:47:29,4,Neha Agrawal,9967379487,8906000000273,Clinic Plus Shampoo Family Pack 340ml,Hair Care,Shampoo,3,579.6,1738.8
813,2026-01-26 04:47:29,4,Neha Agrawal,9967379487,8906000000278,L'Oreal Conditioner Mini 175ml,Hair Care,Conditioner,1,130.2,130.2
813,2026-01-26 04:47:29,4,Neha Agrawal,9967379487,8906000000167,Navratna Hair Oil Jumbo 500ml,Hair Care,Hair Oil,2,153.45,306.9
813,2026-01-26 04:47:29,4,Neha Agrawal,9967379487,8906000000390,Sanifresh Toilet Cleaner Jumbo 1L,Laundry & Cleaning,Toilet Cleaner,2,165.6,331.2
813,2026-01-26 04:47:29,4,Neha Agrawal,9967379487,8906000000498,Nestle Chocolates Value Pack 100g,Checkout Essentials,Chocolates,1,45.0,45.0
813,2026-01-26 04:47:29,4,Neha Agrawal,9967379487,8906000000284,Amul Paneer Lite 500g,Dairy & Bakery,Paneer,1,265.78,265.78
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,4,101.92,407.68
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000017,Pepsodent Toothbrush Family Pack 4pc,Oral Care,Toothbrush,1,67.5,67.5
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000149,Listerine Mouthwash Classic 250ml,Oral Care,Mouthwash,2,59.84,119.68
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000219,MamyPoko Baby Care Original 100ml,Baby & Household,Baby Care,1,184.14,184.14
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000337,Maggi Soup Fresh 100g,Instant Foods,Soup,1,180.0,180.0
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000034,Dove Shampoo Regular 650ml,Hair Care,Shampoo,1,225.15,225.15
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000173,Go Cheese Value Pack 200g,Dairy & Bakery,Cheese,2,114.4,228.8
814,2026-06-29 06:00:29,2,Yash Verma,9894256529,8906000000214,Tata Tea Tea Regular 500g,Tea Coffee Breakfast,Tea,2,340.0,680.0
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000303,Knorr Noodles Regular 140g,Instant Foods,Noodles,1,55.0,55.0
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000064,Kissan Sauces Mini 200g,Cooking Essentials,Sauces,1,106.82,106.82
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,3,261.0,783.0
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000029,MTR Instant Mix Value Pack 200g,Cooking Essentials,Instant Mix,2,245.0,490.0
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000261,Catch Masala Family Pack 200g,Cooking Essentials,Masala,1,54.0,54.0
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000466,Tops Jam Premium 500g,Tea Coffee Breakfast,Jam,1,188.1,188.1
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000423,Ponds Talcum Powder Value Pack 100g,Skin & Body Care,Talcum Powder,1,228.0,228.0
815,2026-04-30 21:01:29,50,Saanvi Joshi,9900631403,8906000000092,Real Juices Value Pack 200ml,Frozen & Beverages,Juices,2,106.02,212.04
816,2026-06-01 22:43:29,148,Neha Rathi,9793279862,8906000000218,Yippee Noodles Regular 70g,Instant Foods,Noodles,5,24.5,122.5
816,2026-06-01 22:43:29,148,Neha Rathi,9793279862,8906000000064,Kissan Sauces Mini 200g,Cooking Essentials,Sauces,1,106.82,106.82
816,2026-06-01 22:43:29,148,Neha Rathi,9793279862,8906000000340,Maggi Soup Value Pack 45g,Instant Foods,Soup,2,43.65,87.3
816,2026-06-01 22:43:29,148,Neha Rathi,9793279862,8906000000222,Kohinoor Rice Regular 1kg,Staples,Rice,1,778.5,778.5
816,2026-06-01 22:43:29,148,Neha Rathi,9793279862,8906000000299,Fortune Dal Mini 500g,Staples,Dal,1,136.8,136.8
816,2026-06-01 22:43:29,148,Neha Rathi,9793279862,8906000000480,McCain Frozen Snacks Regular 400g,Frozen & Beverages,Frozen Snacks,1,211.5,211.5
817,2026-03-06 22:34:29,146,Aarohi Rathi,9881228217,8906000000157,Dinshaw's Milk Value Pack 1L,Dairy & Bakery,Milk,2,33.95,67.9
817,2026-03-06 22:34:29,146,Aarohi Rathi,9881228217,8906000000133,Britannia Bread Regular 400g,Dairy & Bakery,Bread,1,64.02,64.02
817,2026-03-06 22:34:29,146,Aarohi Rathi,9881228217,8906000000107,Suguna Eggs Lite 12pc,Dairy & Bakery,Eggs,1,82.65,82.65
817,2026-03-06 22:34:29,146,Aarohi Rathi,9881228217,8906000000065,Mother Dairy Milk Mini 1L,Dairy & Bakery,Milk,1,40.5,40.5
817,2026-03-06 22:34:29,146,Aarohi Rathi,9881228217,8906000000144,Amul Butter Jumbo 100g,Dairy & Bakery,Butter,1,56.05,56.05
817,2026-03-06 22:34:29,146,Aarohi Rathi,9881228217,8906000000335,Tresemme Conditioner Fresh 175ml,Hair Care,Conditioner,2,259.6,519.2
818,2026-02-19 00:32:29,105,Om Maheshwari,9525680656,8906000000338,Gowardhan Milk Original 1L,Dairy & Bakery,Milk,1,66.5,66.5
818,2026-02-19 00:32:29,105,Om Maheshwari,9525680656,8906000000185,Britannia Bread Regular 700g,Dairy & Bakery,Bread,4,44.0,176.0
818,2026-02-19 00:32:29,105,Om Maheshwari,9525680656,8906000000107,Suguna Eggs Lite 12pc,Dairy & Bakery,Eggs,1,82.65,82.65
818,2026-02-19 00:32:29,105,Om Maheshwari,9525680656,8906000000242,4700BC Popcorn Value Pack 70g,Biscuits & Snacks,Popcorn,1,79.05,79.05
818,2026-02-19 00:32:29,105,Om Maheshwari,9525680656,8906000000190,Onion 1kg,Fruits & Vegetables,Fresh Vegetables,2,72.16,144.32
819,2026-05-11 03:30:29,10,Vivaan Rathi,9468677524,8906000000090,Saffola Salt Salt Classic 1kg,Staples,Salt,2,140.0,280.0
819,2026-05-11 03:30:29,10,Vivaan Rathi,9468677524,8906000000146,Britannia Tiger Glucose Biscuits Premium 250g,Biscuits & Snacks,Glucose Biscuits,1,32.3,32.3
819,2026-05-11 03:30:29,10,Vivaan Rathi,9468677524,8906000000128,Pears Soap Fresh 100g,Skin & Body Care,Soap,3,49.0,147.0
820,2026-03-27 01:42:29,142,Kunal Rathi,9832102192,8906000000222,Kohinoor Rice Regular 1kg,Staples,Rice,3,778.5,2335.5
820,2026-03-27 01:42:29,142,Kunal Rathi,9832102192,8906000000006,Tata Sampann Dal Regular 2kg,Staples,Dal,2,225.4,450.8
820,2026-03-27 01:42:29,142,Kunal Rathi,9832102192,8906000000287,Everest Masala Lite 50g,Cooking Essentials,Masala,3,179.52,538.56
820,2026-03-27 01:42:29,142,Kunal Rathi,9832102192,8906000000499,Nivea Face Wash Mini 150g,Skin & Body Care,Face Wash,2,128.0,256.0
820,2026-03-27 01:42:29,142,Kunal Rathi,9832102192,8906000000389,Beans 1kg,Fruits & Vegetables,Fresh Vegetables,4,53.0,212.0
821,2026-05-04 07:36:29,70,Sai Patil,9100051553,8906000000487,Aashirvaad Atta Regular 5kg,Staples,Atta,1,333.9,333.9
821,2026-05-04 07:36:29,70,Sai Patil,9100051553,8906000000393,Gowardhan Ghee Value Pack 500ml,Cooking Essentials,Ghee,3,454.96,1364.88
821,2026-05-04 07:36:29,70,Sai Patil,9100051553,8906000000257,Nilon's Pickles Regular 200g,Cooking Essentials,Pickles,1,34.3,34.3
821,2026-05-04 07:36:29,70,Sai Patil,9100051553,8906000000108,Bisleri Water Jumbo 2L,Frozen & Beverages,Water,1,14.25,14.25
821,2026-05-04 07:36:29,70,Sai Patil,9100051553,8906000000166,Pantene Conditioner Lite 340ml,Hair Care,Conditioner,1,105.84,105.84
821,2026-05-04 07:36:29,70,Sai Patil,9100051553,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,2,101.92,203.84
822,2026-01-02 21:29:29,52,Isha Agrawal,9460666437,8906000000461,Fortune Atta Regular 1kg,Staples,Atta,1,101.2,101.2
822,2026-01-02 21:29:29,52,Isha Agrawal,9460666437,8906000000182,Gowardhan Ghee Mini 500ml,Cooking Essentials,Ghee,1,448.8,448.8
822,2026-01-02 21:29:29,52,Isha Agrawal,9460666437,8906000000226,Nilon's Pickles Fresh 500g,Cooking Essentials,Pickles,2,44.1,88.2
822,2026-01-02 21:29:29,52,Isha Agrawal,9460666437,8906000000261,Catch Masala Family Pack 200g,Cooking Essentials,Masala,2,54.0,108.0
